"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","EMP","TOT","PC_WKGPOP","Q","2010-Q4",64.10265,
"EA19","EMP","TOT","PC_WKGPOP","Q","2011-Q1",64.15969,
"EA19","EMP","TOT","PC_WKGPOP","Q","2011-Q2",64.23133,
"EA19","EMP","TOT","PC_WKGPOP","Q","2011-Q3",64.07858,
"EA19","EMP","TOT","PC_WKGPOP","Q","2011-Q4",64.00399,
"EA19","EMP","TOT","PC_WKGPOP","Q","2012-Q1",63.86633,
"EA19","EMP","TOT","PC_WKGPOP","Q","2012-Q2",63.75891,
"EA19","EMP","TOT","PC_WKGPOP","Q","2012-Q3",63.67051,
"EA19","EMP","TOT","PC_WKGPOP","Q","2012-Q4",63.53815,
"EA19","EMP","TOT","PC_WKGPOP","Q","2013-Q1",63.42385,
"EA19","EMP","TOT","PC_WKGPOP","Q","2013-Q2",63.3908,
"EA19","EMP","TOT","PC_WKGPOP","Q","2013-Q3",63.42144,
"EA19","EMP","TOT","PC_WKGPOP","Q","2013-Q4",63.50884,
"EA19","EMP","TOT","PC_WKGPOP","Q","2014-Q1",63.61016,
"EA19","EMP","TOT","PC_WKGPOP","Q","2014-Q2",63.71599,
"EA19","EMP","TOT","PC_WKGPOP","Q","2014-Q3",63.85776,
"EA19","EMP","TOT","PC_WKGPOP","Q","2014-Q4",64.02352,
"EA19","EMP","TOT","PC_WKGPOP","Q","2015-Q1",64.22873,
"EA19","EMP","TOT","PC_WKGPOP","Q","2015-Q2",64.31528,
"EA19","EMP","TOT","PC_WKGPOP","Q","2015-Q3",64.57526,
"EA19","EMP","TOT","PC_WKGPOP","Q","2015-Q4",64.7581,
"EA19","EMP","TOT","PC_WKGPOP","Q","2016-Q1",65.08189,
"EA19","EMP","TOT","PC_WKGPOP","Q","2016-Q2",65.29019,
"EA19","EMP","TOT","PC_WKGPOP","Q","2016-Q3",65.54387,
"EA19","EMP","TOT","PC_WKGPOP","Q","2016-Q4",65.67879,
"EA19","EMP","TOT","PC_WKGPOP","Q","2017-Q1",65.94183,
"EA19","EMP","TOT","PC_WKGPOP","Q","2017-Q2",66.20646,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",55.25021,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",55.41444,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",55.54741,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",55.80635,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",56.20969,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",56.5654,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",56.8394,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",57.15152,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",57.3593,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",57.66576,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",58.06706,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",58.25809,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",58.43523,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",58.51038,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",58.71277,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",58.62435,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",58.23663,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",58.16366,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",57.94526,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",58.03307,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",57.95338,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",57.88194,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",57.98194,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",58.038,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",58.11978,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",58.33789,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",58.25089,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",58.25645,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",58.21419,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",58.22766,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",58.18338,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",58.15929,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",58.15363,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",58.10337,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",58.30374,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",58.34239,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",58.50912,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",58.62915,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",58.73537,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",58.95368,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",59.10649,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",59.30244,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",59.47759,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",59.64965,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",59.92437,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",60.11867,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",60.5136,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",60.62305,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2017-Q1",60.7949,
"EA19","EMP","WOMEN","PC_WKGPOP","Q","2017-Q2",61.05793,
"COL","EMP","MEN","THND_PER","A","2007",10336.35,
"COL","EMP","MEN","THND_PER","A","2008",10518.49,
"COL","EMP","MEN","THND_PER","A","2009",10930.88,
"COL","EMP","MEN","THND_PER","A","2010",11282.79,
"COL","EMP","MEN","THND_PER","A","2011",11665.73,
"COL","EMP","MEN","THND_PER","A","2012",11949.5,
"COL","EMP","MEN","THND_PER","A","2013",12124.91,
"COL","EMP","MEN","THND_PER","A","2014",12368.58,
"COL","EMP","MEN","THND_PER","A","2015",12650.24,
"COL","EMP","MEN","THND_PER","A","2016",12737.4,
"COL","EMP","TOT","THND_PER","A","2007",16928.61,
"COL","EMP","TOT","THND_PER","A","2008",17280.4,
"COL","EMP","TOT","THND_PER","A","2009",18191.44,
"COL","EMP","TOT","THND_PER","A","2010",18972.1,
"COL","EMP","TOT","THND_PER","A","2011",19719.4,
"COL","EMP","TOT","THND_PER","A","2012",20397.03,
"COL","EMP","TOT","THND_PER","A","2013",20785.21,
"COL","EMP","TOT","THND_PER","A","2014",21249.99,
"COL","EMP","TOT","THND_PER","A","2015",21794.69,
"COL","EMP","TOT","THND_PER","A","2016",21958.34,
"COL","EMP","WOMEN","THND_PER","A","2007",6592.26,
"COL","EMP","WOMEN","THND_PER","A","2008",6761.909,
"COL","EMP","WOMEN","THND_PER","A","2009",7260.56,
"COL","EMP","WOMEN","THND_PER","A","2010",7689.307,
"COL","EMP","WOMEN","THND_PER","A","2011",8053.671,
"COL","EMP","WOMEN","THND_PER","A","2012",8447.523,
"COL","EMP","WOMEN","THND_PER","A","2013",8660.307,
"COL","EMP","WOMEN","THND_PER","A","2014",8881.407,
"COL","EMP","WOMEN","THND_PER","A","2015",9144.447,
"COL","EMP","WOMEN","THND_PER","A","2016",9220.946,
"COL","EMP","MEN","PC_WKGPOP","A","2007",75.22334,
"COL","EMP","MEN","PC_WKGPOP","A","2008",75.29583,
"COL","EMP","MEN","PC_WKGPOP","A","2009",76.46,
"COL","EMP","MEN","PC_WKGPOP","A","2010",77.15166,
"COL","EMP","MEN","PC_WKGPOP","A","2011",78.4125,
"COL","EMP","MEN","PC_WKGPOP","A","2012",79.105,
"COL","EMP","MEN","PC_WKGPOP","A","2013",79.07,
"COL","EMP","MEN","PC_WKGPOP","A","2014",79.57166,
"COL","EMP","MEN","PC_WKGPOP","A","2015",79.88,
"COL","EMP","MEN","PC_WKGPOP","A","2016",79.20583,
"COL","EMP","TOT","PC_WKGPOP","A","2007",60.19333,
"COL","EMP","TOT","PC_WKGPOP","A","2008",60.51083,
"COL","EMP","TOT","PC_WKGPOP","A","2009",62.34583,
"COL","EMP","TOT","PC_WKGPOP","A","2010",63.6525,
"COL","EMP","TOT","PC_WKGPOP","A","2011",65.08667,
"COL","EMP","TOT","PC_WKGPOP","A","2012",66.28333,
"COL","EMP","TOT","PC_WKGPOP","A","2013",66.53833,
"COL","EMP","TOT","PC_WKGPOP","A","2014",67.055,
"COL","EMP","TOT","PC_WKGPOP","A","2015",67.62417,
"COL","EMP","TOT","PC_WKGPOP","A","2016",67.1775,
"COL","EMP","WOMEN","PC_WKGPOP","A","2007",46.03833,
"COL","EMP","WOMEN","PC_WKGPOP","A","2008",46.56833,
"COL","EMP","WOMEN","PC_WKGPOP","A","2009",49.00417,
"COL","EMP","WOMEN","PC_WKGPOP","A","2010",50.8475,
"COL","EMP","WOMEN","PC_WKGPOP","A","2011",52.42916,
"COL","EMP","WOMEN","PC_WKGPOP","A","2012",54.09167,
"COL","EMP","WOMEN","PC_WKGPOP","A","2013",54.61666,
"COL","EMP","WOMEN","PC_WKGPOP","A","2014",55.1725,
"COL","EMP","WOMEN","PC_WKGPOP","A","2015",55.9475,
"COL","EMP","WOMEN","PC_WKGPOP","A","2016",55.69417,
"COL","EMP","MEN","THND_PER","Q","2007-Q1",10176.24,
"COL","EMP","MEN","THND_PER","Q","2007-Q2",10335.11,
"COL","EMP","MEN","THND_PER","Q","2007-Q3",10337.18,
"COL","EMP","MEN","THND_PER","Q","2007-Q4",10497.82,
"COL","EMP","MEN","THND_PER","Q","2008-Q1",10520.16,
"COL","EMP","MEN","THND_PER","Q","2008-Q2",10497.18,
"COL","EMP","MEN","THND_PER","Q","2008-Q3",10552.55,
"COL","EMP","MEN","THND_PER","Q","2008-Q4",10508.37,
"COL","EMP","MEN","THND_PER","Q","2009-Q1",10774.26,
"COL","EMP","MEN","THND_PER","Q","2009-Q2",10932.94,
"COL","EMP","MEN","THND_PER","Q","2009-Q3",10944.15,
"COL","EMP","MEN","THND_PER","Q","2009-Q4",11061.51,
"COL","EMP","MEN","THND_PER","Q","2010-Q1",11126.8,
"COL","EMP","MEN","THND_PER","Q","2010-Q2",11201.17,
"COL","EMP","MEN","THND_PER","Q","2010-Q3",11390.48,
"COL","EMP","MEN","THND_PER","Q","2010-Q4",11403.13,
"COL","EMP","MEN","THND_PER","Q","2011-Q1",11515.67,
"COL","EMP","MEN","THND_PER","Q","2011-Q2",11583.27,
"COL","EMP","MEN","THND_PER","Q","2011-Q3",11707.29,
"COL","EMP","MEN","THND_PER","Q","2011-Q4",11849.31,
"COL","EMP","MEN","THND_PER","Q","2012-Q1",11903.53,
"COL","EMP","MEN","THND_PER","Q","2012-Q2",11924.52,
"COL","EMP","MEN","THND_PER","Q","2012-Q3",11984.03,
"COL","EMP","MEN","THND_PER","Q","2012-Q4",11983.06,
"COL","EMP","MEN","THND_PER","Q","2013-Q1",12036.71,
"COL","EMP","MEN","THND_PER","Q","2013-Q2",12040.66,
"COL","EMP","MEN","THND_PER","Q","2013-Q3",12186.22,
"COL","EMP","MEN","THND_PER","Q","2013-Q4",12231.47,
"COL","EMP","MEN","THND_PER","Q","2014-Q1",12240.14,
"COL","EMP","MEN","THND_PER","Q","2014-Q2",12345.9,
"COL","EMP","MEN","THND_PER","Q","2014-Q3",12401.39,
"COL","EMP","MEN","THND_PER","Q","2014-Q4",12484.8,
"COL","EMP","MEN","THND_PER","Q","2015-Q1",12592.95,
"COL","EMP","MEN","THND_PER","Q","2015-Q2",12622.59,
"COL","EMP","MEN","THND_PER","Q","2015-Q3",12624.54,
"COL","EMP","MEN","THND_PER","Q","2015-Q4",12758.87,
"COL","EMP","MEN","THND_PER","Q","2016-Q1",12668.41,
"COL","EMP","MEN","THND_PER","Q","2016-Q2",12716.17,
"COL","EMP","MEN","THND_PER","Q","2016-Q3",12780.9,
"COL","EMP","MEN","THND_PER","Q","2016-Q4",12786.86,
"COL","EMP","MEN","THND_PER","Q","2017-Q1",12861.47,
"COL","EMP","MEN","THND_PER","Q","2017-Q2",12930.57,
"COL","EMP","MEN","THND_PER","Q","2017-Q3",12947.58,
"COL","EMP","TOT","THND_PER","Q","2007-Q1",16606.14,
"COL","EMP","TOT","THND_PER","Q","2007-Q2",16813.83,
"COL","EMP","TOT","THND_PER","Q","2007-Q3",17012.34,
"COL","EMP","TOT","THND_PER","Q","2007-Q4",17279.42,
"COL","EMP","TOT","THND_PER","Q","2008-Q1",17361.1,
"COL","EMP","TOT","THND_PER","Q","2008-Q2",17303.44,
"COL","EMP","TOT","THND_PER","Q","2008-Q3",17319.72,
"COL","EMP","TOT","THND_PER","Q","2008-Q4",17150.81,
"COL","EMP","TOT","THND_PER","Q","2009-Q1",17763.85,
"COL","EMP","TOT","THND_PER","Q","2009-Q2",18204.62,
"COL","EMP","TOT","THND_PER","Q","2009-Q3",18208.27,
"COL","EMP","TOT","THND_PER","Q","2009-Q4",18555.28,
"COL","EMP","TOT","THND_PER","Q","2010-Q1",18744.69,
"COL","EMP","TOT","THND_PER","Q","2010-Q2",18803.48,
"COL","EMP","TOT","THND_PER","Q","2010-Q3",19149.63,
"COL","EMP","TOT","THND_PER","Q","2010-Q4",19189.71,
"COL","EMP","TOT","THND_PER","Q","2011-Q1",19336.45,
"COL","EMP","TOT","THND_PER","Q","2011-Q2",19496.42,
"COL","EMP","TOT","THND_PER","Q","2011-Q3",19820.61,
"COL","EMP","TOT","THND_PER","Q","2011-Q4",20195.9,
"COL","EMP","TOT","THND_PER","Q","2012-Q1",20330.07,
"COL","EMP","TOT","THND_PER","Q","2012-Q2",20412.8,
"COL","EMP","TOT","THND_PER","Q","2012-Q3",20431.42,
"COL","EMP","TOT","THND_PER","Q","2012-Q4",20402.53,
"COL","EMP","TOT","THND_PER","Q","2013-Q1",20533.05,
"COL","EMP","TOT","THND_PER","Q","2013-Q2",20694.83,
"COL","EMP","TOT","THND_PER","Q","2013-Q3",20953.28,
"COL","EMP","TOT","THND_PER","Q","2013-Q4",20945.59,
"COL","EMP","TOT","THND_PER","Q","2014-Q1",20971.9,
"COL","EMP","TOT","THND_PER","Q","2014-Q2",21164.08,
"COL","EMP","TOT","THND_PER","Q","2014-Q3",21383.96,
"COL","EMP","TOT","THND_PER","Q","2014-Q4",21476.88,
"COL","EMP","TOT","THND_PER","Q","2015-Q1",21642.49,
"COL","EMP","TOT","THND_PER","Q","2015-Q2",21757.05,
"COL","EMP","TOT","THND_PER","Q","2015-Q3",21797.01,
"COL","EMP","TOT","THND_PER","Q","2015-Q4",21967.13,
"COL","EMP","TOT","THND_PER","Q","2016-Q1",21884.34,
"COL","EMP","TOT","THND_PER","Q","2016-Q2",21915.34,
"COL","EMP","TOT","THND_PER","Q","2016-Q3",21960.25,
"COL","EMP","TOT","THND_PER","Q","2016-Q4",22076.53,
"COL","EMP","TOT","THND_PER","Q","2017-Q1",22143.84,
"COL","EMP","TOT","THND_PER","Q","2017-Q2",22237.62,
"COL","EMP","TOT","THND_PER","Q","2017-Q3",22239.61,
"COL","EMP","WOMEN","THND_PER","Q","2007-Q1",6429.901,
"COL","EMP","WOMEN","THND_PER","Q","2007-Q2",6478.717,
"COL","EMP","WOMEN","THND_PER","Q","2007-Q3",6675.163,
"COL","EMP","WOMEN","THND_PER","Q","2007-Q4",6781.601,
"COL","EMP","WOMEN","THND_PER","Q","2008-Q1",6840.948,
"COL","EMP","WOMEN","THND_PER","Q","2008-Q2",6806.268,
"COL","EMP","WOMEN","THND_PER","Q","2008-Q3",6767.169,
"COL","EMP","WOMEN","THND_PER","Q","2008-Q4",6642.437,
"COL","EMP","WOMEN","THND_PER","Q","2009-Q1",6989.593,
"COL","EMP","WOMEN","THND_PER","Q","2009-Q2",7271.676,
"COL","EMP","WOMEN","THND_PER","Q","2009-Q3",7264.12,
"COL","EMP","WOMEN","THND_PER","Q","2009-Q4",7493.769,
"COL","EMP","WOMEN","THND_PER","Q","2010-Q1",7617.888,
"COL","EMP","WOMEN","THND_PER","Q","2010-Q2",7602.312,
"COL","EMP","WOMEN","THND_PER","Q","2010-Q3",7759.15,
"COL","EMP","WOMEN","THND_PER","Q","2010-Q4",7786.579,
"COL","EMP","WOMEN","THND_PER","Q","2011-Q1",7820.776,
"COL","EMP","WOMEN","THND_PER","Q","2011-Q2",7913.155,
"COL","EMP","WOMEN","THND_PER","Q","2011-Q3",8113.325,
"COL","EMP","WOMEN","THND_PER","Q","2011-Q4",8346.593,
"COL","EMP","WOMEN","THND_PER","Q","2012-Q1",8426.545,
"COL","EMP","WOMEN","THND_PER","Q","2012-Q2",8488.28,
"COL","EMP","WOMEN","THND_PER","Q","2012-Q3",8447.382,
"COL","EMP","WOMEN","THND_PER","Q","2012-Q4",8419.472,
"COL","EMP","WOMEN","THND_PER","Q","2013-Q1",8496.333,
"COL","EMP","WOMEN","THND_PER","Q","2013-Q2",8654.173,
"COL","EMP","WOMEN","THND_PER","Q","2013-Q3",8767.062,
"COL","EMP","WOMEN","THND_PER","Q","2013-Q4",8714.126,
"COL","EMP","WOMEN","THND_PER","Q","2014-Q1",8731.756,
"COL","EMP","WOMEN","THND_PER","Q","2014-Q2",8818.178,
"COL","EMP","WOMEN","THND_PER","Q","2014-Q3",8982.573,
"COL","EMP","WOMEN","THND_PER","Q","2014-Q4",8992.074,
"COL","EMP","WOMEN","THND_PER","Q","2015-Q1",9049.534,
"COL","EMP","WOMEN","THND_PER","Q","2015-Q2",9134.462,
"COL","EMP","WOMEN","THND_PER","Q","2015-Q3",9172.469,
"COL","EMP","WOMEN","THND_PER","Q","2015-Q4",9208.254,
"COL","EMP","WOMEN","THND_PER","Q","2016-Q1",9215.934,
"COL","EMP","WOMEN","THND_PER","Q","2016-Q2",9199.171,
"COL","EMP","WOMEN","THND_PER","Q","2016-Q3",9179.352,
"COL","EMP","WOMEN","THND_PER","Q","2016-Q4",9289.668,
"COL","EMP","WOMEN","THND_PER","Q","2017-Q1",9282.374,
"COL","EMP","WOMEN","THND_PER","Q","2017-Q2",9307.044,
"COL","EMP","WOMEN","THND_PER","Q","2017-Q3",9292.03,
"COL","EMP","MEN","PC_WKGPOP","Q","2007-Q1",74.77563,
"COL","EMP","MEN","PC_WKGPOP","Q","2007-Q2",75.42713,
"COL","EMP","MEN","PC_WKGPOP","Q","2007-Q3",75.25135,
"COL","EMP","MEN","PC_WKGPOP","Q","2007-Q4",75.47617,
"COL","EMP","MEN","PC_WKGPOP","Q","2008-Q1",75.96572,
"COL","EMP","MEN","PC_WKGPOP","Q","2008-Q2",75.36021,
"COL","EMP","MEN","PC_WKGPOP","Q","2008-Q3",75.41746,
"COL","EMP","MEN","PC_WKGPOP","Q","2008-Q4",74.34782,
"COL","EMP","MEN","PC_WKGPOP","Q","2009-Q1",76.01246,
"COL","EMP","MEN","PC_WKGPOP","Q","2009-Q2",76.87093,
"COL","EMP","MEN","PC_WKGPOP","Q","2009-Q3",76.19582,
"COL","EMP","MEN","PC_WKGPOP","Q","2009-Q4",76.70237,
"COL","EMP","MEN","PC_WKGPOP","Q","2010-Q1",76.86004,
"COL","EMP","MEN","PC_WKGPOP","Q","2010-Q2",76.63962,
"COL","EMP","MEN","PC_WKGPOP","Q","2010-Q3",77.70549,
"COL","EMP","MEN","PC_WKGPOP","Q","2010-Q4",77.46168,
"COL","EMP","MEN","PC_WKGPOP","Q","2011-Q1",77.98174,
"COL","EMP","MEN","PC_WKGPOP","Q","2011-Q2",77.8851,
"COL","EMP","MEN","PC_WKGPOP","Q","2011-Q3",78.40459,
"COL","EMP","MEN","PC_WKGPOP","Q","2011-Q4",79.44671,
"COL","EMP","MEN","PC_WKGPOP","Q","2012-Q1",79.32935,
"COL","EMP","MEN","PC_WKGPOP","Q","2012-Q2",79.15288,
"COL","EMP","MEN","PC_WKGPOP","Q","2012-Q3",79.05701,
"COL","EMP","MEN","PC_WKGPOP","Q","2012-Q4",78.85289,
"COL","EMP","MEN","PC_WKGPOP","Q","2013-Q1",78.60565,
"COL","EMP","MEN","PC_WKGPOP","Q","2013-Q2",78.88366,
"COL","EMP","MEN","PC_WKGPOP","Q","2013-Q3",79.42017,
"COL","EMP","MEN","PC_WKGPOP","Q","2013-Q4",79.4469,
"COL","EMP","MEN","PC_WKGPOP","Q","2014-Q1",79.47643,
"COL","EMP","MEN","PC_WKGPOP","Q","2014-Q2",79.50189,
"COL","EMP","MEN","PC_WKGPOP","Q","2014-Q3",79.63284,
"COL","EMP","MEN","PC_WKGPOP","Q","2014-Q4",79.68772,
"COL","EMP","MEN","PC_WKGPOP","Q","2015-Q1",79.92557,
"COL","EMP","MEN","PC_WKGPOP","Q","2015-Q2",79.76667,
"COL","EMP","MEN","PC_WKGPOP","Q","2015-Q3",79.68292,
"COL","EMP","MEN","PC_WKGPOP","Q","2015-Q4",80.17452,
"COL","EMP","MEN","PC_WKGPOP","Q","2016-Q1",79.06503,
"COL","EMP","MEN","PC_WKGPOP","Q","2016-Q2",79.41776,
"COL","EMP","MEN","PC_WKGPOP","Q","2016-Q3",79.236,
"COL","EMP","MEN","PC_WKGPOP","Q","2016-Q4",79.13782,
"COL","EMP","MEN","PC_WKGPOP","Q","2017-Q1",79.17478,
"COL","EMP","MEN","PC_WKGPOP","Q","2017-Q2",79.21448,
"COL","EMP","MEN","PC_WKGPOP","Q","2017-Q3",79.10284,
"COL","EMP","TOT","PC_WKGPOP","Q","2007-Q1",59.56953,
"COL","EMP","TOT","PC_WKGPOP","Q","2007-Q2",60.01466,
"COL","EMP","TOT","PC_WKGPOP","Q","2007-Q3",60.45717,
"COL","EMP","TOT","PC_WKGPOP","Q","2007-Q4",60.7691,
"COL","EMP","TOT","PC_WKGPOP","Q","2008-Q1",61.32931,
"COL","EMP","TOT","PC_WKGPOP","Q","2008-Q2",60.7195,
"COL","EMP","TOT","PC_WKGPOP","Q","2008-Q3",60.66895,
"COL","EMP","TOT","PC_WKGPOP","Q","2008-Q4",59.29974,
"COL","EMP","TOT","PC_WKGPOP","Q","2009-Q1",61.38754,
"COL","EMP","TOT","PC_WKGPOP","Q","2009-Q2",62.63723,
"COL","EMP","TOT","PC_WKGPOP","Q","2009-Q3",62.29062,
"COL","EMP","TOT","PC_WKGPOP","Q","2009-Q4",62.97814,
"COL","EMP","TOT","PC_WKGPOP","Q","2010-Q1",63.33197,
"COL","EMP","TOT","PC_WKGPOP","Q","2010-Q2",63.30552,
"COL","EMP","TOT","PC_WKGPOP","Q","2010-Q3",64.16431,
"COL","EMP","TOT","PC_WKGPOP","Q","2010-Q4",63.81421,
"COL","EMP","TOT","PC_WKGPOP","Q","2011-Q1",64.43556,
"COL","EMP","TOT","PC_WKGPOP","Q","2011-Q2",64.38265,
"COL","EMP","TOT","PC_WKGPOP","Q","2011-Q3",65.14879,
"COL","EMP","TOT","PC_WKGPOP","Q","2011-Q4",66.40593,
"COL","EMP","TOT","PC_WKGPOP","Q","2012-Q1",66.459,
"COL","EMP","TOT","PC_WKGPOP","Q","2012-Q2",66.39899,
"COL","EMP","TOT","PC_WKGPOP","Q","2012-Q3",66.18913,
"COL","EMP","TOT","PC_WKGPOP","Q","2012-Q4",66.06655,
"COL","EMP","TOT","PC_WKGPOP","Q","2013-Q1",65.91868,
"COL","EMP","TOT","PC_WKGPOP","Q","2013-Q2",66.56335,
"COL","EMP","TOT","PC_WKGPOP","Q","2013-Q3",66.98674,
"COL","EMP","TOT","PC_WKGPOP","Q","2013-Q4",66.72411,
"COL","EMP","TOT","PC_WKGPOP","Q","2014-Q1",66.82189,
"COL","EMP","TOT","PC_WKGPOP","Q","2014-Q2",66.87123,
"COL","EMP","TOT","PC_WKGPOP","Q","2014-Q3",67.32664,
"COL","EMP","TOT","PC_WKGPOP","Q","2014-Q4",67.2287,
"COL","EMP","TOT","PC_WKGPOP","Q","2015-Q1",67.41012,
"COL","EMP","TOT","PC_WKGPOP","Q","2015-Q2",67.52596,
"COL","EMP","TOT","PC_WKGPOP","Q","2015-Q3",67.60287,
"COL","EMP","TOT","PC_WKGPOP","Q","2015-Q4",67.96865,
"COL","EMP","TOT","PC_WKGPOP","Q","2016-Q1",67.21653,
"COL","EMP","TOT","PC_WKGPOP","Q","2016-Q2",67.37321,
"COL","EMP","TOT","PC_WKGPOP","Q","2016-Q3",67.03938,
"COL","EMP","TOT","PC_WKGPOP","Q","2016-Q4",67.15337,
"COL","EMP","TOT","PC_WKGPOP","Q","2017-Q1",67.11045,
"COL","EMP","TOT","PC_WKGPOP","Q","2017-Q2",67.22427,
"COL","EMP","TOT","PC_WKGPOP","Q","2017-Q3",67.06768,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",45.22968,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",45.49028,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",46.54934,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",46.92691,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",47.51102,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",46.91198,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",46.72966,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",45.1472,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",47.56351,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",49.18503,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",49.09025,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",50.04379,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",50.53882,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",50.60149,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",51.30558,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",50.92807,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",51.5291,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",51.55072,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",52.56577,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",54.04977,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",54.22069,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",54.30495,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",53.95058,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",53.87156,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",53.83573,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",54.85238,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",55.18027,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",54.61977,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",54.79543,
"COL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",54.84604,
